id,price
25520,488312.62470499997
25521,966562.12509
25522,7209675.2654
25523,397804.43496249994
25524,456040.77614
25525,382137.06511749997
25526,3716238.7623
25527,829102.3023999999
25528,5726305.6689
25529,9340268.3601
25530,2901134.8425
25531,3297920.0949
25532,6859438.085
25533,2473849.3597
25534,7707237.8674
25535,8799042.439100001
25536,7112599.983
25537,8539874.1069
25538,7244859.1406
25539,2043827.5314
25540,5170198.593599999
25541,9377788.7064
25542,971935.4245999999
25543,7501027.528299999
25544,6189607.8125
25545,9856816.7603
25546,650950.006745
25547,9271521.9325
25548,9011122.148200002
25549,1906718.2722
25550,4026157.6864
25551,8538412.2562
25552,3484099.3784
25553,3567580.2128
25554,5491168.2478
25555,2833838.1029
25556,3598575.7542
25557,1311254.92
25558,3979149.0922
25559,2999747.505
25560,508083.594925
25561,504166.53521
25562,1324223.9562499998
25563,1783465.8471
25564,5566124.3068
25565,5124309.8417
25566,4771684.6274
25567,830490.1327649999
25568,4786149.592
25569,1963276.1258999999
25570,1515014.3553
25571,7472851.0737
25572,843371.1612249999
25573,9266537.555399999
25574,5035895.2386
25575,8749083.851799998
25576,12482.214121558593
25577,1748760.41275
25578,6460931.8104
25579,1931942.4746
25580,4941150.487
25581,8550244.888700001
25582,2160557.5433
25583,3216648.9251
25584,834322.9038549999
25585,593146.66335
25586,3953174.7136999997
25587,8625899.9643
25588,4385687.8758000005
25589,2695485.8858000003
25590,1710688.9256999998
25591,1913439.3536999999
25592,974019.5454299999
25593,4989348.917400001
25594,6461258.5320999995
25595,9405652.0546
25596,1685561.1987499997
25597,341671.69498749997
25598,8398820.305599999
25599,2667230.9668
25600,113652.359105
25601,866676.8053349999
25602,5515312.0987
25603,5929311.811000001
25604,443379.93318
25605,2089407.3528
25606,8040694.3405
25607,5019524.0068
25608,5915499.1131
25609,9953912.5778
25610,7834852.2371
25611,6273437.4146
25612,5397394.6991
25613,934262.57545
25614,2002118.7306
25615,7989528.6622
25616,3389184.4929
25617,6624083.1366
25618,5592261.636
25619,9384347.7641
25620,4783738.2256000005
25621,2094475.3146
25622,2100278.6584
25623,3967150.9483
25624,3919284.9171999996
25625,5095541.4234
25626,502735.636265
25627,1677111.93845
25628,2500565.7403999995
25629,5296011.439599999
25630,3574470.9534
25631,2533790.4662
25632,4102540.417
25633,4396660.6433
25634,611258.759615
25635,7257042.4743
25636,5863943.922
25637,6032367.9395
25638,3815605.8816
25639,3820980.187
25640,7764849.7256
25641,6222394.1811
25642,4500591.2949
25643,147742.894785
25644,6773381.637
25645,2730569.5223
25646,1619512.6514499998
25647,7523610.8033
25648,4123581.3861999996
25649,1718711.48375
25650,2126432.4989
25651,596233.14215
25652,5120931.8571
25653,2037752.0133999998
25654,9111436.240600001
25655,3542279.3046
25656,908220.31735
25657,5534983.8116999995
25658,6587987.9695
25659,3804225.6089
25660,2788506.3272
25661,370298.1225775
25662,690047.8731849999
25663,8278930.275599999
25664,3875922.9022
25665,2033590.9845999999
25666,507544.82833499997
25667,5507401.090399999
25668,3640124.7306
25669,7952162.9546
25670,4925902.2934
25671,7435547.593199999
25672,4309230.3154
25673,9241056.6434
25674,1714471.7438
25675,5820444.1238
25676,989085.56731
25677,4289012.9941
25678,7884221.8527999995
25679,3412132.1912
25680,1197095.8087
25681,3506257.6971
25682,6562631.567799999
25683,2389645.3606
25684,604864.04381
25685,6517738.5388
25686,5479828.2048
25687,6924355.0381
25688,7893163.5353
25689,9410953.4705
25690,5237097.8497
25691,5293425.6798
25692,8640150.796300001
25693,3480149.027
25694,190055.05677124998
25695,503690.26911
25696,6845497.0274
25697,8493294.6886
25698,5200266.983999999
25699,7495325.5309999995
25700,6031654.140299999
25701,8688760.9052
25702,3030571.5078
25703,3996515.6968
25704,787428.012505
25705,3898366.2975
25706,563825.87977
25707,9492859.890899999
25708,3782115.0749999997
25709,1996991.94
25710,3667630.0014
25711,9422461.798799999
25712,3565997.8907999997
25713,6768389.6139
25714,5410856.891
25715,1358807.78385
25716,339096.7481725
25717,568243.4113050001
25718,9377535.9138
25719,5639516.7097
25720,1541222.6997
25721,6099495.8048
25722,7130702.406599999
25723,9373271.9957
25724,365818.38162
25725,729459.4456499999
25726,4388719.2140999995
25727,9714404.304399999
25728,345514.11254
25729,5144516.4003
25730,1160123.6094
25731,9672102.0353
25732,5808215.329499999
25733,7901550.0051
25734,949182.56274
25735,508117.653785
25736,5812637.204599999
25737,8046215.197399999
25738,4312562.6547
25739,1073971.98992
25740,2190596.1887
25741,4484437.03
25742,4948736.7739
25743,7520424.1767
25744,7351767.0067
25745,7113035.8108
25746,9221092.2235
25747,1552604.9712999999
25748,2323880.5626999997
25749,3158409.0296
25750,1035038.8606
25751,1404410.22675
25752,3250131.6444
25753,8864872.068
25754,6411180.0381
25755,1298012.39905
25756,6964286.5483
25757,847980.191185
25758,3571498.2843
25759,5291872.517099999
25760,7736444.534399999
25761,9496501.953699999
25762,2774993.5988
25763,1927570.565
25764,7789816.9994
25765,127271.75586
25766,811575.6421449999
25767,3065242.1444
25768,7387266.3012
25769,439639.15638
25770,5980645.302999999
25771,6346400.1284
25772,4986229.991900001
25773,1638359.12145
25774,1659951.91545
25775,2838249.7216999996
25776,7959382.7036999995
25777,1513698.4629
25778,7699026.2003999995
25779,7137684.8998
25780,6507191.4497
25781,8573396.3493
25782,704744.670125
25783,3068198.8821
25784,8965279.2551
25785,8149309.4716
25786,1559084.73025
25787,3173247.4258999997
25788,6577040.701599999
25789,4047163.4482
25790,5513844.723999999
25791,278743.2681175
25792,4857795.043299999
25793,9781137.950599998
25794,22063.368900343747
25795,7176936.9793
25796,2163070.9388999995
25797,4639088.269300001
25798,6075449.221299999
25799,4029174.0489999996
25800,8564592.0654
25801,9432456.9589
25802,9791738.0216
25803,477530.76394499996
25804,7096106.048599999
25805,9223280.0947
25806,293838.68622
25807,2675258.6317999996
25808,5720043.1471
25809,5090169.6412
25810,8184747.8071
25811,4895514.0239
25812,7868231.503099999
25813,756458.26098
25814,3255941.7964999997
25815,6512633.4202
25816,2295389.2687
25817,9061623.1408
25818,4305108.2013
25819,5005850.5824
25820,1882107.2914
25821,2403560.0277
25822,3741340.9475999996
25823,1404177.0218
25824,8161103.1979
25825,199586.57199375
25826,3676412.8181
25827,5667412.723999999
25828,8291260.5896
25829,2380148.9758
25830,9427760.020399999
25831,361552.30521749996
25832,1725018.6726999998
25833,9340026.9043
25834,562316.3376249999
25835,5228975.3668
25836,8300234.398599999
25837,4752260.059
25838,2701643.7087
25839,8830788.889199998
25840,4579274.698799999
25841,9005980.414099999
25842,8919275.962
25843,5775559.486500001
25844,6156711.8685
25845,7417661.072
25846,2696298.5043
25847,3705876.0653999997
25848,927196.00938
25849,4769870.410599999
25850,5447558.139799999
25851,114109.50111124999
25852,2165477.429
25853,5853601.9257
25854,8081207.2206
25855,3308509.0147999995
25856,5956099.8059
25857,8398146.293499999
25858,2596681.3095
25859,5646027.7287
25860,1810013.5503
25861,3414559.7397999996
25862,3659509.1473
25863,4057465.5426
25864,9927595.1571
25865,6759867.8461
25866,7172403.608899999
25867,83183.74603474999
25868,8775384.7282
25869,913065.3287199999
25870,5045683.1088
25871,124539.29639999999
25872,2695543.7978
25873,5668427.63
25874,6861586.7151999995
25875,6860684.3467
25876,84316.311755375
25877,1795751.8290999997
25878,7622404.842999999
25879,2508163.2739
25880,4939067.7098
25881,7254683.1093999995
25882,6783022.774999999
25883,1643172.44985
25884,2058457.5594
25885,194302.305615
25886,8255097.1214
25887,975752.72436
25888,9681572.7698
25889,2856887.5719
25890,3646844.4891
25891,8336320.873699999
25892,5302704.331
25893,584418.5507499999
25894,6457744.0982
25895,5748965.1603999995
25896,2695544.7433
25897,9338768.395399999
25898,6522563.772799999
25899,4782169.9725
25900,7059307.6946
25901,1472785.88375
25902,572329.591095
25903,9171159.262699999
25904,5771401.8762
25905,3604166.2995999996
25906,7832638.0806
25907,661341.4607249999
25908,2594085.733
25909,3947612.8973
25910,4286119.037899999
25911,4159976.901
25912,1469453.2961499998
25913,8745557.2478
25914,7959922.8607
25915,7165502.3465
25916,72046.83460612499
25917,9753426.567899998
25918,7260626.845799999
25919,649356.27872
25920,2286890.2804
25921,7790477.9579
25922,4989434.905
25923,7171730.3555
25924,6163347.9052
25925,5657939.7411
25926,1794601.5585
25927,500700.65228499996
25928,1813110.0030999999
25929,9566991.382299999
25930,8542742.844299998
25931,5634676.1263999995
25932,2872377.7517
25933,4390390.9133
25934,2609333.1969
25935,6317951.4196
25936,242697.84407249998
25937,1318077.7088
25938,4206716.7271
25939,9144035.5568
25940,9147115.533599999
25941,88392.357697
25942,2394499.4593
25943,229017.55774249998
25944,7865433.1882
25945,64048.78332575
25946,3505068.1171
25947,4219245.818700001
25948,703193.822645
25949,974971.7623299999
25950,3147759.2177999998
25951,6348994.9991
25952,8478980.3398
25953,5712042.521399999
25954,5851829.103599999
25955,4287991.0956999995
25956,6390083.036
25957,4456250.1523
25958,8908551.3867
25959,3051946.5001
25960,3420478.2852999996
25961,5420881.5391999995
25962,3546031.047
25963,488758.22673
25964,5333424.453199999
25965,1341293.8273999998
25966,106730.464125
25967,3826230.4811
25968,2386231.7924
25969,9896088.9836
25970,2640054.4874
25971,3419992.8707999997
25972,1639451.8651
25973,3536641.1873
25974,1681433.6603499998
25975,9085710.241899999
25976,5874846.744200001
25977,582385.6868050001
25978,4669000.319499999
25979,1764706.9331999999
25980,9336649.218400002
25981,4121315.3008999997
25982,415542.544495
25983,207390.46952625
25984,5092998.8145
25985,107666.6720225
25986,905696.59132
25987,9331304.150899999
25988,2600144.592
25989,257893.26628999997
25990,2638880.4128
25991,3486443.2037
25992,7621189.6367
25993,978811.4031199999
25994,208855.65269875
25995,1851107.5528
25996,2124198.3938999996
25997,607470.85115
25998,2163992.3543
25999,2123320.9946
26000,196506.02647624997
26001,2528076.8215
26002,2390431.0329
26003,6709552.014199999
26004,1815703.9104999998
26005,4864803.1199
26006,5836869.340399999
26007,7198425.772799999
26008,6996032.238399999
26009,9930471.3002
26010,2789666.0439999998
26011,9751930.1747
26012,1645251.59065
26013,6294099.935699999
26014,4392996.0121
26015,4269127.7162
26016,8482425.5442
26017,9288102.2942
26018,3794709.7754
26019,4519679.1976
26020,1331881.6461
26021,5659152.7572
26022,1964920.8572
26023,1870294.0944
26024,2665583.2480999995
26025,126277.1692225
26026,921855.92985
26027,7275768.6499
26028,1263391.6332999999
26029,1872699.2273
26030,2066359.3481
26031,4995874.244999999
26032,6411169.605099999
26033,3822521.1492
26034,3836622.4057
26035,7622618.7549
26036,2536723.4037
26037,7580195.5422
26038,2112303.797
26039,8568660.942
26040,1214780.4118
26041,7321733.6256
26042,3862379.0447
26043,5907536.9755
26044,7444301.6461
26045,615899.22025
26046,3670411.0886
26047,8768190.1998
26048,242302.95885
26049,795209.8174849999
26050,2476512.3343
26051,1849808.9488
26052,8887776.0114
26053,4105558.4368999996
26054,5566155.7118999995
26055,452819.90399499994
26056,3717518.9907
26057,3798769.3277
26058,9381829.7242
26059,2239797.7861
26060,2624425.5537
26061,9904529.5242
26062,7023474.5149
26063,1881933.6761
26064,9895741.1239
26065,4210984.6502
26066,5078418.3116
26067,3645000.9661
26068,5941706.658
26069,3712393.7660999997
26070,3621966.212
26071,523276.3873349999
26072,5309701.654499999
26073,5104640.8149999995
26074,1728440.8209499998
26075,987560.3979399999
26076,7467107.748
26077,147220.6102225
26078,6134563.5491
26079,7381119.0532
26080,5516734.3591
26081,4052886.7199999997
26082,63349.506862625
26083,8385920.936299999
26084,3274774.4897
26085,7139469.505899999
26086,5688850.8967
26087,4224505.135499999
26088,8086317.5746
26089,738272.51045
26090,6136631.7458
26091,5878586.9739
26092,6924361.5417
26093,3327955.6169
26094,1986413.7865
26095,488366.814295
26096,1714990.8808999998
26097,1720069.0846
26098,4043804.5639
26099,1680964.8179
26100,6196501.2681
26101,8010767.265799999
26102,468445.16335999995
26103,3633535.0096
26104,148429.16106125
26105,4095033.6361
26106,8662995.400799999
26107,1356179.0332999998
26108,1368929.9677999998
26109,5202007.652000001
26110,2772379.0742999995
26111,6078479.1488
26112,5775172.361099999
26113,4043436.1028
26114,8399039.453699999
26115,3705570.9629999995
26116,4105240.8819999998
26117,8655055.8956
26118,844369.019375
26119,1630591.31775
26120,8543886.2769
26121,2094088.3509999998
26122,6394611.3555
26123,3994218.6128
26124,3400801.7988
26125,5588092.9579
26126,217546.6991925
26127,5644852.5731999995
26128,9683196.9982
26129,6860728.6124
26130,1148802.9665
26131,3157221.7771
26132,4781028.118199999
26133,619339.231205
26134,112899.71009749999
26135,1300420.6712
26136,5927837.191199999
26137,1510460.1915499999
26138,2006085.5251999998
26139,8050015.1274
26140,3971008.023
26141,1579651.8287499999
26142,4095387.2265
26143,3592969.5286
26144,1854724.5391
26145,3509160.4158
26146,1411846.4156999998
26147,1894224.3542
26148,3879167.9154999997
26149,5461413.603999999
26150,9077385.003199998
26151,4580581.5517
26152,7265689.9448
26153,3066857.0385999996
26154,653840.142385
26155,3977364.2784
26156,3483694.9117
26157,2290938.0119
26158,3870472.5511
26159,7222782.53
26160,3262849.9636999997
26161,9280892.774799999
26162,927476.6544199999
26163,1514854.1075499998
26164,9807045.6957
26165,9553716.6281
26166,6830392.091399999
26167,8113192.5123
26168,4044651.3501
26169,1121416.818
26170,7057833.1735
26171,1803636.4054999999
26172,2371903.4561
26173,9034901.8817
26174,9166055.9697
26175,7387174.1137999995
26176,7497494.0479
26177,5417713.247099999
26178,7753630.6841
26179,1769421.2662999998
26180,2311542.665
26181,8559023.0222
26182,91729.53322837499
26183,1109243.4964
26184,5619229.3641
26185,8593592.223299999
26186,3574548.3227999997
26187,4769655.5401
26188,6792798.937399999
26189,9235556.9497
26190,4335298.0291
26191,5655296.9438
26192,8687069.9428
26193,6565581.2161
26194,3868231.6714
26195,6596821.8356
26196,4915665.2545
26197,9381272.1942
26198,2088297.3277
26199,8903656.7351
26200,4563773.3763999995
26201,4376491.0053
26202,1063583.3931
26203,5893311.9988
26204,586979.06747
26205,2991245.0218
26206,9665373.9583
26207,8342463.0845
26208,9877648.8206
26209,2235142.2035999997
26210,5489473.3845
26211,7493751.237299999
26212,7524549.451599999
26213,7027368.5281
26214,1857380.3743
26215,1211636.6613999999
26216,6461489.2566
26217,8580907.7801
26218,8033921.0412
26219,4095580.1013999996
26220,23091.355455062498
26221,2689046.3718999997
26222,4439100.7424
26223,9393944.116500001
26224,3030422.2069
26225,4600524.9416
26226,464577.063735
26227,4952277.778299999
26228,9160563.776299998
26229,2616175.932
26230,5884640.822799999
26231,7223770.0638999995
26232,7103389.4052
26233,310518.2493425
26234,4753555.2341
26235,1803115.7378
26236,268538.564845
26237,961334.33028
26238,1797894.7517
26239,1858159.6325
26240,5433066.905199999
26241,9180808.7069
26242,3303527.8945999998
26243,2294081.5806
26244,1623418.86195
26245,737652.1035150001
26246,7439459.5217
26247,4889984.8619
26248,2537548.659
26249,8949704.9668
26250,3509969.3992999997
26251,8652032.335700002
26252,466000.44745
26253,6351500.9068
26254,6160997.0167
26255,8594892.4892
26256,5077868.618
26257,3642610.6397
26258,6963097.205999999
26259,8852099.6151
26260,3519341.672
26261,1737812.3228499999
26262,4089902.19
26263,6918298.302
26264,1808985.6981
26265,44007.78974625
26266,4228704.4792
26267,4496144.195599999
26268,3379794.158
26269,4066074.0852
26270,735767.0812550001
26271,879787.62558
26272,756355.9192199999
26273,403808.21128499997
26274,594124.5136199999
26275,9719170.5436
26276,7378883.1068
26277,1056334.2081
26278,3824901.3802
26279,8443152.8463
26280,7137453.9585
26281,1018440.03515
26282,9277690.5012
26283,2840221.9572
26284,9407082.590499999
26285,5042014.786699999
26286,1113150.9005999998
26287,434073.388875
26288,8154721.812899999
26289,8073501.1935
26290,2829613.9001
26291,8559584.7838
26292,2647978.9992
26293,8123038.0522
26294,1327293.3334
26295,6671742.5907
26296,9425485.1951
26297,6364600.3268
26298,2323787.4327
26299,9433356.8546
26300,8535924.8911
26301,477234.21590999997
26302,4121974.5521
26303,8155901.5358
26304,7892382.935099999
26305,1313037.8557
26306,4358903.9638
26307,4786892.6193
26308,1196933.8073
26309,3256853.9055999997
26310,8540939.3713
26311,7885285.227399999
26312,4001742.2317999997
26313,486783.83289
26314,56269.339599875
26315,8298168.175999999
26316,1843233.5234
26317,8227633.425399999
26318,5037994.479599999
26319,2866988.0893
26320,5862123.5396
26321,8550184.757
26322,5181751.1931
26323,9988993.7694
26324,1807892.1642
26325,6645851.9114
26326,873587.1143949999
26327,4211823.8583
26328,2419749.116
26329,922941.92212
26330,1090821.7064999999
26331,521824.01304
26332,5311691.390699999
26333,6998138.1366
26334,4876762.8997
26335,5482341.0566
26336,902860.58135
26337,1546490.64735
26338,102499.76982812499
26339,1151243.6011
26340,9769684.311099999
26341,1520563.4940499999
26342,2696417.1037
26343,971512.0274599999
26344,706366.0802249999
26345,7209642.1432
26346,1714327.4810499998
26347,4979829.7387
26348,6167008.1997
26349,8051366.0086
26350,332494.7376325
26351,8956575.458
26352,8757248.8174
26353,1682302.26045
26354,6453613.2905
26355,2882163.4321999997
26356,2116241.0325999996
26357,324801.42696
26358,4860563.612
26359,9677956.5714
26360,4450513.3276
26361,3376650.0039
26362,2678352.8419
26363,1578698.6756
26364,7692121.9955
26365,2613658.1103999997
26366,93133.980321125
26367,1775682.0197
26368,2236984.2123999996
26369,2269160.9961
26370,5149870.893199999
26371,748907.8561099999
26372,3158950.2001
26373,6938418.489599999
26374,9500622.6961
26375,5342871.8944999995
26376,2324537.1293
26377,3594668.2841999996
26378,873918.2242699999
26379,5466650.549199999
26380,4007387.9447
26381,1010497.30415
26382,5973005.7891999995
26383,1695117.1561999999
26384,3827875.9296
26385,8481863.600200001
26386,2512891.9203999997
26387,9034328.297199998
26388,7384419.631499999
26389,3264958.2677
26390,4600608.511299999
26391,3511865.3792
26392,4163047.2262
26393,5230109.163799999
26394,8207554.963099999
26395,1928778.702
26396,2698598.6914999997
26397,7174234.7868
26398,2468326.8310000002
26399,6197386.554
26400,5635075.545
26401,5669602.9169
26402,924087.9204999999
26403,5107041.8844
26404,8552252.8601
26405,4357737.0203
26406,1415837.07745
26407,7951748.116099999
26408,9383423.7668
26409,2599916.9014
26410,5858912.430299999
26411,9967003.2645
26412,7481947.4118
26413,2194009.8828
26414,2420910.4121
26415,9738675.490600001
26416,722043.2730399999
26417,4306809.7281
26418,788542.82864
26419,7129858.0328
26420,8804867.6231
26421,6124004.3752
26422,5176513.9091
26423,479710.912125
26424,1862995.6561
26425,8417434.6252
26426,990390.4955
26427,2699302.1525
26428,3509895.4505
26429,1793594.6032999998
26430,7324322.7814
26431,2408630.5355
26432,2291920.5915
26433,8476136.9571
26434,5807486.1711
26435,8173963.222399999
26436,5870621.4004999995
26437,8156435.2023
26438,1709911.1469
26439,6316475.123799999
26440,8577518.8288
26441,1457662.63215
26442,3064908.7179
26443,5593082.156099999
26444,7359904.9355
26445,8278371.3115
26446,1477395.9375
26447,8591319.591199998
26448,5641650.067599999
26449,6594272.1148
26450,606527.071735
26451,3161936.9736
26452,49564.898892749996
26453,5380987.4451
26454,645861.7512
26455,6558665.5722
26456,9908644.0711
26457,5536205.3823
26458,8282851.8228
26459,1449374.331
26460,8229445.5391
26461,2641795.2945
26462,550320.837125
26463,9846823.288099999
26464,3224541.3011
26465,522942.071385
26466,297195.2029175
26467,6117844.339699999
26468,2996084.9132999997
26469,9344702.195999999
26470,9316435.552099999
26471,9094747.9421
26472,8865350.270299999
26473,1448167.9259
26474,1734637.7963999999
26475,2472189.1085
26476,603508.201905
26477,4361410.3365
26478,9281992.9067
26479,648434.6179849999
26480,7257195.3251
26481,3160124.4327
26482,3931360.7748
26483,5882211.7826
26484,7531332.149999999
26485,8810635.505599998
26486,8745055.616999999
26487,3306574.2086
26488,743787.257045
26489,3147579.4422999998
26490,6174755.1409
26491,2223423.592
26492,9205739.566399999
26493,1716942.0298
26494,3519379.2022
26495,495351.3885
26496,1212795.822
26497,90082.01850062498
26498,5942424.838199999
26499,7655153.892599999
26500,1366464.8459
26501,9078231.529199999
26502,7795507.2354999995
26503,339705.783575
26504,1550346.14215
26505,859817.167105
26506,5694926.2991
26507,1085268.9638
26508,184206.30628624998
26509,9631041.5931
26510,8801026.029199999
26511,7691709.507499999
26512,6784367.8664
26513,7135494.1735
26514,8908964.9648
26515,33279.8266288125
26516,5540347.9777999995
26517,1872132.1816
26518,764485.322895
26519,6277273.158
26520,4025755.1668999996
26521,8541522.363699999
26522,9798291.761
26523,8817837.2888
26524,1016995.0004499999
26525,4362317.5843
26526,7696092.4776
26527,2157651.1611
26528,92439.58670437499
26529,3553352.9816
26530,3211483.0615
26531,7474468.549799999
26532,7296831.597
26533,4726960.0526
26534,2990169.5914
26535,2644041.4029
26536,4518901.527000001
26537,559864.522105
26538,6871993.8527999995
26539,7583014.3553
26540,7768545.687299999
26541,660957.3595
26542,7970743.631899999
26543,875434.6966649999
26544,4064697.2386999996
26545,7979059.935099999
26546,2803870.3953
26547,7638743.072
26548,5228005.4256
26549,1793521.6472999998
26550,564043.32268
26551,7532340.602399999
26552,1450966.53755
26553,7829565.502199999
26554,1589887.2628
26555,7688872.1758
26556,4063699.4723
26557,9740607.8338
26558,5448071.2538
26559,772229.2690349999
26560,5343983.777799999
26561,244348.8099925
26562,204725.42704625
26563,9163894.8539
26564,1269889.568
26565,4089836.3386
26566,2275324.7429
26567,3942863.2611999996
26568,6015258.005299999
26569,4770645.3629
26570,8694457.518599998
26571,9425740.0689
26572,8989647.851999998
26573,2126477.3115
26574,5102988.8867999995
26575,3844759.8177
26576,3970268.4869
26577,1768318.7826
26578,5803425.099299999
26579,8134358.390799999
26580,539942.527405
26581,4892760.1103
26582,1966904.2866999998
26583,242880.21971749997
26584,7413064.542599999
26585,6935668.001599999
26586,5669542.2819
26587,1726720.0037
26588,9674665.056699999
26589,3820512.9982
26590,2867106.1332
26591,1921050.2677
26592,2475982.5568
26593,8855448.7936
26594,165500.99101
26595,4212879.9065
26596,4128579.3611
26597,3024883.3836
26598,3591977.565
26599,389186.4805025
26600,2851492.0549999997
26601,7632541.945599999
26602,5108520.4502
26603,8199985.9238
26604,801694.5519549999
26605,8352831.1875
26606,8364295.7532
26607,8580358.6582
26608,9619405.240699999
26609,808162.7527999999
26610,7800282.7747
26611,593865.20302
26612,4719700.735099999
26613,1678507.309
26614,8963096.3992
26615,127915.64817
26616,4135905.7854999998
26617,2512117.8362
26618,1474830.2854
26619,6409054.8697999995
26620,2162936.705
26621,4639156.4041
26622,3411922.0124999997
26623,906954.084985
26624,2089961.8438
26625,990632.39464
26626,3926662.4444999998
26627,8453047.8192
26628,3953548.2180999997
26629,3780246.07
26630,6432512.090799999
26631,4530076.3088
26632,921938.3628499999
26633,1628756.6974499999
26634,4512755.3191
26635,247562.3199725
26636,1452222.8718499998
26637,8811544.1543
26638,1359349.1351
26639,4283484.528899999
26640,7217895.388599999
26641,7261442.929
26642,4044910.7048
26643,3660183.6256
26644,5383299.2411
26645,2524699.6922
26646,1178335.8242
26647,4218487.8471
26648,6161816.5051
26649,2808508.8992999997
26650,2878839.0557
26651,4359665.555199999
26652,230452.533335
26653,76029.958965
26654,3822032.9608
26655,4844532.2217
26656,4879862.762399999
26657,9875213.4879
26658,3415318.7081999998
26659,748863.384275
26660,2228967.0985
26661,2786682.1459
26662,955842.70699
26663,5893788.107899999
26664,8635674.5288
26665,2991321.8738
26666,9895145.9211
26667,164906.617355
26668,6275692.8322
26669,7435380.6481
26670,4353953.1658
26671,1718205.37715
26672,1110531.6706499998
26673,9257247.950599998
26674,4267072.3529
26675,4041978.6203
26676,9839730.148200002
26677,8748712.624400001
26678,2604744.9064999996
26679,6047166.294
26680,6420278.8961
26681,4599905.9735
26682,8262205.7237
26683,4309799.9315
26684,3042504.4450999997
26685,5155014.1996
26686,849013.4086249999
26687,7116234.7935
26688,8222333.7645
26689,6237684.381899999
26690,5213892.7112
26691,4067018.4913999997
26692,7387756.9816
26693,4387550.0504
26694,4844296.8405
26695,8369779.5797999995
26696,6966635.617099999
26697,6770639.634899999
26698,9868708.602699999
26699,4906527.5303
26700,8482667.6332
26701,8693199.1175
26702,7717746.2238
26703,1478167.62965
26704,3047054.9107
26705,1402363.64275
26706,746259.180095
26707,1526885.9282499999
26708,4678978.076099999
26709,7790072.097999999
26710,7224557.892599999
26711,2418080.1179
26712,9708064.9582
26713,3149636.823
26714,6699404.8542
26715,4637201.078299999
26716,936486.91802
26717,6858481.0839
26718,5562118.272
26719,3290525.7386999996
26720,9692490.775799999
26721,5633234.8894
26722,4567525.27
26723,456554.415
26724,1983196.7244
26725,1573171.8286499998
26726,3703362.5609999998
26727,2319683.2876999998
26728,8728520.426799998
26729,9231619.6809
26730,8980052.490899999
26731,9749107.9895
26732,5220718.819499999
26733,5422034.9681
26734,4580698.1818
26735,1832557.2429
26736,5100607.7858
26737,7362704.5248
26738,6916433.5389
26739,4380071.4024
26740,910397.67441
26741,7884871.3791
26742,9077909.1827
26743,4428656.6393
26744,2007735.9508
26745,7077356.880899999
26746,8831311.2718
26747,9347802.4914
26748,3206255.4893
26749,6084618.4410999995
26750,81788.24338187499
26751,765485.1478449999
26752,2878186.1392
26753,914275.88392
26754,1758733.4584
26755,5448783.9452
26756,4844774.0944
26757,6878386.895199999
26758,7500214.6603
26759,5506639.988399999
26760,638628.2313849999
26761,7973358.986
26762,5020626.0425
26763,5145436.2491
26764,9959379.4636
26765,9760181.2645
26766,9667669.9488
26767,2638677.2397
26768,3028157.709
26769,3228426.3611999997
26770,6761013.0394
26771,1297339.19105
26772,977696.6200199999
26773,5186568.2619
26774,2763641.8529
26775,1559336.54975
26776,7353161.7656
26777,6711161.840799999
26778,7390536.772799999
26779,5324006.3364
26780,4882886.0067
26781,1028397.1481999999
26782,390309.26554249995
26783,4454519.1866999995
26784,1796341.3179
26785,194369.9596775
26786,5146239.6722
26787,7451136.9574
26788,1768211.5165
26789,4495055.7742
26790,1966865.3228999998
26791,385102.18808249995
26792,4605394.3958
26793,7164700.6848
26794,8973576.568799999
26795,9115736.3247
26796,1612764.4549999998
26797,9506660.1448
26798,7106478.1985
26799,3483820.312
26800,5421912.445499999
26801,6397135.8336
26802,9722764.446199998
26803,7975077.700499999
26804,1070095.0345
26805,4570439.7535
26806,4995190.569
26807,7129903.7955
26808,2696167.1796
26809,3356225.8260999997
26810,10024384.509
26811,2591074.0930000003
26812,468493.63891
26813,6083034.7471
26814,8203302.8553
26815,7639595.7962
26816,936889.31028
26817,7706425.1924
26818,388522.368385
26819,930727.00417
26820,2476231.2216
26821,2462490.1626999998
26822,8769250.390099999
26823,2417789.4874
26824,8655592.7367
26825,759987.614025
26826,2056087.7799999998
26827,3932040.2901
26828,5675331.812899999
26829,3733686.1075999998
26830,6605347.5512
26831,3217198.9689999996
26832,2500507.1141
26833,1798463.2144
26834,5824339.5516
26835,9220054.5668
26836,858716.752685
26837,6768653.4043
26838,516695.296275
26839,7622652.6162
26840,6142343.070099999
26841,650651.68433
26842,6791046.244
26843,5306411.5068
26844,4291249.8379
26845,6771632.2628999995
26846,978858.64909
26847,3333361.4444
26848,1612282.9899
26849,508372.60584
26850,5232170.3537
26851,2250437.4129
26852,2693606.526
26853,6810405.3094999995
26854,5776924.090399999
26855,558270.59994
26856,8643820.9747
26857,6183827.2556
26858,4210919.6154
26859,4361277.263
26860,8235797.879199999
26861,4569306.8645
26862,7140502.4602
26863,8106186.8165
26864,1054327.4087
26865,3549890.9943
26866,1205558.3636
26867,1966279.4097
26868,1944176.9171
26869,3744670.9924999997
26870,5178448.2951
26871,263449.2828825
26872,5644266.3374
26873,8657990.894299999
26874,100191.78441749999
26875,2466022.9632
26876,367977.73892499995
